habit_name,date,habit_type,habit_unit,habit_value
Tabletki,2023-01-13,0,,2
Tabletki,2023-01-14,0,,2
Tabletki,2023-01-15,0,,2
Data Science,2023-01-14,1,minuty,15000
Czytanie,2023-01-14,1,minuty,15000
Czytanie,2023-01-15,1,minuty,30000
Data Science,2023-01-15,1,minuty,30000
Tabletki,2023-01-16,0,,2
Granie,2023-01-16,1,minuty,45000
Data Science,2023-01-16,1,minuty,110000
Czytanie,2023-01-16,1,minuty,60000
Tabletki,2023-01-17,0,,2
Granie,2023-01-17,1,minuty,90000
Tabletki,2023-01-18,0,,2
Data Science,2023-01-17,1,minuty,15000
Czytanie,2023-01-17,1,minuty,15000
Granie,2023-01-19,1,minuty,180000
Tabletki,2023-01-20,0,,2
Data Science,2023-01-20,1,minuty,60000
Granie,2023-01-20,1,minuty,80000
Data Science,2023-01-21,1,minuty,120000
Tabletki,2023-01-22,0,,2
Data Science,2023-01-22,1,minuty,30000
Tabletki,2023-01-23,0,,2
Tabletki,2023-01-24,0,,2
Tabletki,2023-01-25,0,,2
Granie,2023-01-24,1,minuty,60000
Granie,2023-01-23,1,minuty,60000
Data Science,2023-01-24,1,minuty,30000
Granie,2023-01-25,1,minuty,120000
Data Science,2023-01-25,1,minuty,150000
Tabletki,2023-01-26,0,,2
Granie,2023-01-26,1,minuty,120000
Data Science,2023-01-26,1,minuty,120000
Tabletki,2023-01-27,0,,2
Granie,2023-01-27,1,minuty,240000
Granie,2023-01-28,1,minuty,320000
Tabletki,2023-01-28,0,,2
Tabletki,2023-01-29,0,,2
Tabletki,2023-01-30,0,,2
Czytanie,2023-01-30,1,minuty,13000
Tabletki,2023-01-31,0,,2
Granie,2023-01-31,1,minuty,20000
Data Science,2023-01-31,1,minuty,80000
Czytanie,2023-01-31,1,minuty,50000
Tabletki,2023-02-01,0,,2
Data Science,2023-02-02,1,minuty,300000
Tabletki,2023-02-02,0,,2
Data Science,2023-02-01,1,minuty,120000
Tabletki,2023-02-03,0,,2
Data Science,2023-02-03,1,minuty,420000
Granie,2023-02-03,1,minuty,34000
Tabletki,2023-02-04,0,,2
Data Science,2023-02-04,1,minuty,120000
Granie,2023-02-04,1,minuty,240000
Czytanie,2023-02-04,1,minuty,9000
Tabletki,2023-02-05,0,,2
Tabletki,2023-02-06,0,,2
Tabletki,2023-02-07,0,,2
Data Science,2023-02-06,1,minuty,180000
Data Science,2023-02-07,1,minuty,300000
Granie,2023-02-07,1,minuty,30000
Tabletki,2023-02-08,0,,2
Granie,2023-02-08,1,minuty,300000
Tabletki,2023-02-09,0,,2
Tabletki,2023-02-10,0,,2
Granie,2023-02-09,1,minuty,180000
Granie,2023-02-10,1,minuty,260000
Data Science,2023-02-10,1,minuty,30000
Czytanie,2023-02-10,1,minuty,30000
Granie,2023-02-11,1,minuty,420000
Tabletki,2023-02-12,0,,2
Tabletki,2023-02-13,0,,2
Tabletki,2023-02-14,0,,2
Seks,2023-02-12,0,,2
Data Science,2023-02-14,1,minuty,30000
Czytanie,2023-02-14,1,minuty,15000
Czytanie,2023-02-15,1,minuty,10000
Granie,2023-02-13,1,minuty,280000
Tabletki,2023-02-15,0,,2
Granie,2023-02-15,1,minuty,30000
Tabletki,2023-02-16,0,,2
Granie,2023-02-16,1,minuty,180000
Tabletki,2023-02-17,0,,2
Granie,2023-02-17,1,minuty,180000
Czytanie,2023-02-17,1,minuty,20000
Tabletki,2023-02-19,0,,0
Granie,2023-02-19,1,minuty,80000
Tabletki,2023-02-20,0,,2
Tabletki,2023-02-21,0,,2
Granie,2023-02-20,1,minuty,210000
Granie,2023-02-21,1,minuty,360000
Tabletki,2023-02-22,0,,2
Supermemo angielski,2023-02-21,1,,0
Supermemo niemiecki,2023-02-21,1,,0
Supermemo angielski,2023-02-22,1,,20000
Supermemo niemiecki,2023-02-22,1,,46000
Czytanie,2023-02-22,1,minuty,18000
Supermemo niemiecki,2023-02-23,1,,46000
Tabletki,2023-02-23,0,,2
Data Science,2023-02-23,1,minuty,60000
Supermemo angielski,2023-02-23,1,,54000
Czytanie,2023-02-23,1,minuty,40000
Granie,2023-02-23,1,minuty,10000
Tabletki,2023-02-24,0,,2
Supermemo niemiecki,2023-02-24,1,,36000
Supermemo angielski,2023-02-24,1,,63000
Tabletki,2023-02-25,0,,0
Tabletki,2023-02-26,0,,0
Supermemo niemiecki,2023-02-26,1,,13000
Granie,2023-02-25,1,minuty,550000
Granie,2023-02-26,1,minuty,340000
Supermemo angielski,2023-02-26,1,,80000
Granie,2023-02-24,1,minuty,300000
Tabletki,2023-02-27,0,,0
Supermemo angielski,2023-02-27,1,,45000
Data Science,2023-02-27,1,minuty,65000
Supermemo niemiecki,2023-02-27,1,,69000
Tabletki,2023-02-28,0,,2
Data Science,2023-02-28,1,minuty,27000
Supermemo angielski,2023-02-28,1,,32000
Supermemo angielski,2023-03-01,1,,34000
Tabletki,2023-03-01,0,,2
Supermemo angielski,2023-03-02,1,,45000
Tabletki,2023-03-02,0,,2
Data Science,2023-03-01,1,minuty,40000
Data Science,2023-03-02,1,minuty,105000
Supermemo niemiecki,2023-03-02,1,,57000
Tabletki,2023-03-03,0,,2
Granie,2023-03-03,1,minuty,150000
Data Science,2023-03-03,1,minuty,25000
Supermemo angielski,2023-03-03,1,,42000
Supermemo niemiecki,2023-03-03,1,,7000
Seks,2023-03-04,0,,2
Tabletki,2023-03-04,0,,2
Data Science,2023-03-04,1,minuty,82000
Tabletki,2023-03-05,0,,2
Supermemo niemiecki,2023-03-05,1,,5000
Data Science,2023-03-05,1,minuty,35000
Granie,2023-03-05,1,minuty,100000
Tabletki,2023-03-06,0,,2
Supermemo angielski,2023-03-06,1,,34000
Data Science,2023-03-06,1,minuty,10000
Czytanie,2023-03-06,1,minuty,10000
Supermemo angielski,2023-03-07,1,,23000
Tabletki,2023-03-07,0,,2
Czytanie,2023-03-07,1,minuty,20000
Supermemo niemiecki,2023-03-07,1,,68000
Data Science,2023-03-07,1,minuty,67000
Tabletki,2023-03-08,0,,2
Data Science,2023-03-08,1,minuty,112000
Tabletki,2023-03-09,0,,2
Supermemo angielski,2023-03-09,1,,35000
Supermemo niemiecki,2023-03-09,1,,11000
Supermemo niemiecki,2023-03-10,1,,73000
Supermemo angielski,2023-03-10,1,,16000
Tabletki,2023-03-10,0,,0
Data Science,2023-03-10,1,minuty,10000
Supermemo angielski,2023-03-11,1,,16000
Supermemo niemiecki,2023-03-11,1,,16000
Seks,2023-03-11,0,,2
Tabletki,2023-03-11,0,,2
Data Science,2023-03-11,1,minuty,125000
Czytanie,2023-03-11,1,minuty,15000
Tabletki,2023-03-12,0,,2
Supermemo angielski,2023-03-12,1,,8000
Data Science,2023-03-12,1,minuty,100000
Tabletki,2023-03-13,0,,2
Czytanie,2023-03-13,1,minuty,30000
Data Science,2023-03-13,1,minuty,30000
Supermemo angielski,2023-03-13,1,,29000
Supermemo niemiecki,2023-03-13,1,,12000
Tabletki,2023-03-14,0,,2
Data Science,2023-03-14,1,minuty,160000
Supermemo niemiecki,2023-03-14,1,,30000
Supermemo angielski,2023-03-15,1,,14000
Tabletki,2023-03-15,0,,2
Supermemo niemiecki,2023-03-15,1,,35000
Data Science,2023-03-15,1,minuty,77000
Tabletki,2023-03-16,0,,2
Data Science,2023-03-16,1,minuty,6000
Supermemo niemiecki,2023-03-16,1,,20000
Supermemo angielski,2023-03-16,1,,43000
Supermemo niemiecki,2023-03-17,1,,21000
Tabletki,2023-03-17,0,,2
Tabletki,2023-03-18,0,,2
Data Science,2023-03-18,1,minuty,77000
Granie,2023-03-17,1,minuty,240000
Granie,2023-03-18,1,minuty,270000
Supermemo angielski,2023-03-18,1,,31000
Tabletki,2023-03-19,0,,2
Granie,2023-03-19,1,minuty,90000
Data Science,2023-03-19,1,minuty,24000
Tabletki,2023-03-20,0,,2
Supermemo angielski,2023-03-20,1,,31000
Supermemo niemiecki,2023-03-21,1,,23000
Data Science,2023-03-20,1,minuty,10000
Tabletki,2023-03-21,0,,0
Supermemo niemiecki,2023-03-22,1,,44000
Tabletki,2023-03-22,0,,2
Data Science,2023-03-22,1,minuty,45000
Czytanie,2023-03-22,1,minuty,45000
Tabletki,2023-03-23,0,,2
Data Science,2023-03-23,1,minuty,30000
Supermemo niemiecki,2023-03-24,1,,61000
Tabletki,2023-03-24,0,,0
Supermemo niemiecki,2023-03-25,1,,33000
Data Science,2023-03-24,1,minuty,20000
Czytanie,2023-03-24,1,minuty,20000
Tabletki,2023-03-25,0,,2
Data Science,2023-03-25,1,minuty,90000
Czytanie,2023-03-25,1,minuty,30000
Supermemo angielski,2023-03-25,1,,36000
Tabletki,2023-03-26,0,,2
Tabletki,2023-03-27,0,,2
Tabletki,2023-03-29,0,,2
Granie,2023-03-28,1,minuty,200000
Data Science,2023-03-26,1,minuty,60000
Granie,2023-03-29,1,minuty,100000
Supermemo angielski,2023-03-30,1,,46000
Tabletki,2023-03-30,0,,2
Granie,2023-03-30,1,minuty,50000
Tabletki,2023-03-31,0,,2
Supermemo angielski,2023-04-01,1,,14000
Tabletki,2023-04-01,0,,2
Seks,2023-04-01,0,,2
Tabletki,2023-04-02,0,,2
Supermemo angielski,2023-04-02,1,,21000
Supermemo niemiecki,2023-04-02,1,,35000
Granie,2023-04-02,1,minuty,40000
Tabletki,2023-04-03,0,,2
Supermemo angielski,2023-04-03,1,,17000
Supermemo angielski,2023-04-04,1,,13000
Supermemo niemiecki,2023-04-04,1,,18000
Data Science,2023-04-04,1,minuty,25000
Tabletki,2023-04-05,0,,2
Tabletki,2023-04-06,0,,2
Supermemo angielski,2023-04-07,1,,4000
Tabletki,2023-04-08,0,,2
Granie,2023-04-07,1,minuty,240000
Granie,2023-04-08,1,minuty,120000
Granie,2023-04-09,1,minuty,300000
Tabletki,2023-04-10,0,,2
Tabletki,2023-04-11,0,,2
Supermemo angielski,2023-04-11,1,,63000
Czytanie,2023-04-11,1,minuty,14000
Tabletki,2023-04-12,0,,2
Supermemo angielski,2023-04-12,1,,19000
Tabletki,2023-04-13,0,,2
Supermemo niemiecki,2023-04-13,1,,46000
Czytanie,2023-04-13,1,minuty,18000
Supermemo angielski,2023-04-13,1,,25000
Tabletki,2023-04-14,0,,2
Granie,2023-04-14,1,minuty,30000
Czytanie,2023-04-14,1,minuty,15000
Granie,2023-04-15,1,minuty,90000
Seks,2023-04-16,0,,2
Granie,2023-04-16,1,minuty,90000
Supermemo angielski,2023-04-16,1,,31000
Tabletki,2023-04-17,0,,2
Tabletki,2023-04-18,0,,2
Tabletki,2023-04-19,0,,0
Supermemo angielski,2023-04-20,1,,16000
Data Science,2023-04-19,1,minuty,300000
Data Science,2023-04-18,1,minuty,120000
Supermemo niemiecki,2023-04-20,1,,29000
Tabletki,2023-04-20,0,,2
Tabletki,2023-04-21,0,,2
Tabletki,2023-04-22,0,,2
Supermemo niemiecki,2023-04-22,1,,108000
Granie,2023-04-21,1,minuty,60000
Data Science,2023-04-22,1,minuty,35000
Czytanie,2023-04-22,1,minuty,50000
Supermemo niemiecki,2023-04-23,1,,101000
Tabletki,2023-04-23,0,,2
Granie,2023-04-23,1,minuty,240000
Czytanie,2023-04-23,1,minuty,25000
Supermemo niemiecki,2023-04-24,1,,33000
Tabletki,2023-04-24,0,,2
Granie,2023-04-24,1,minuty,300000
Supermemo angielski,2023-04-25,1,,37000
Tabletki,2023-04-25,0,,2
Tabletki,2023-04-26,0,,0
Granie,2023-04-25,1,minuty,60000
Czytanie,2023-04-25,1,minuty,30000
Czytanie,2023-04-27,1,minuty,15000
Seks,2023-04-28,0,,0
Seks,2023-04-27,0,,2
Tabletki,2023-04-28,0,,0
Czytanie,2023-04-28,1,minuty,40000
Tabletki,2023-04-29,0,,2
Tabletki,2023-04-30,0,,0
Supermemo niemiecki,2023-05-01,1,,31000
Tabletki,2023-05-01,0,,0
Data Science,2023-05-01,1,minuty,30000
Supermemo angielski,2023-05-01,1,,38000
Czytanie,2023-05-01,1,minuty,70000
Supermemo angielski,2023-05-02,1,,15000
Czytanie,2023-05-02,1,minuty,14000
Supermemo angielski,2023-05-03,1,,24000
Tabletki,2023-05-03,0,,2
Supermemo niemiecki,2023-05-03,1,,41000
Czytanie,2023-05-03,1,minuty,40000
Granie,2023-05-03,1,minuty,150000
Tabletki,2023-05-04,0,,2
Supermemo angielski,2023-05-04,1,,52000
Granie,2023-05-04,1,minuty,300000
Tabletki,2023-05-05,0,,2
Tabletki,2023-05-06,0,,2
Supermemo angielski,2023-05-05,1,,0
Supermemo angielski,2023-05-06,1,,32000
Czytanie,2023-05-06,1,minuty,32000
Granie,2023-05-05,1,minuty,360000
Tabletki,2023-05-07,0,,2
Supermemo niemiecki,2023-05-07,1,,49000
Czytanie,2023-05-07,1,minuty,10000
Tabletki,2023-05-08,0,,0
Supermemo angielski,2023-05-07,1,,61000
Supermemo angielski,2023-05-08,1,,0
Czytanie,2023-05-08,1,minuty,40000
Czytanie,2023-05-09,1,minuty,40000
Tabletki,2023-05-09,0,,0
Supermemo niemiecki,2023-05-09,1,,26000
Tabletki,2023-05-10,0,,2
Supermemo angielski,2023-05-10,1,,32000
Data Science,2023-05-10,1,minuty,100000
Tabletki,2023-05-11,0,,2
Supermemo angielski,2023-05-11,1,,28000
Data Science,2023-05-11,1,minuty,30000
Tabletki,2023-05-12,0,,2
Supermemo angielski,2023-05-13,1,,47000
Tabletki,2023-05-13,0,,0
Tabletki,2023-05-14,0,,2
Data Science,2023-05-14,1,minuty,30000
Czytanie,2023-05-14,1,minuty,10000
Tabletki,2023-05-15,0,,2
Czytanie,2023-05-15,1,minuty,30000
Supermemo angielski,2023-05-16,1,,30000
Data Science,2023-05-16,1,minuty,10000
Tabletki,2023-05-17,0,,0
Data Science,2023-05-17,1,minuty,30000
Data Science,2023-05-18,1,minuty,100000
Data Science,2023-05-19,1,minuty,20000
Supermemo angielski,2023-05-19,1,,50000
Tabletki,2023-05-19,0,,2
Czytanie,2023-05-19,1,minuty,20000
Czytanie,2023-05-20,1,minuty,35000
Tabletki,2023-05-20,0,,2
Data Science,2023-05-20,1,minuty,45000
Supermemo angielski,2023-05-21,1,,22000
Tabletki,2023-05-21,0,,0
Supermemo niemiecki,2023-05-21,1,,32000
Czytanie,2023-05-21,1,minuty,8000
Tabletki,2023-05-22,0,,2
Tabletki,2023-05-23,0,,0
Supermemo angielski,2023-05-24,1,,49000
Tabletki,2023-05-24,0,,2
Supermemo niemiecki,2023-05-24,1,,34000
Tabletki,2023-05-25,0,,2
Supermemo angielski,2023-05-25,1,,45000
Tabletki,2023-05-26,0,,2
Tabletki,2023-05-27,0,,2
Czytanie,2023-05-27,1,minuty,75000
Data Science,2023-05-27,1,minuty,25000
Tabletki,2023-05-28,0,,2
Supermemo angielski,2023-05-28,1,,35000
Supermemo angielski,2023-05-29,1,,25000
Tabletki,2023-05-29,0,,2
Data Science,2023-05-29,1,minuty,30000
Czytanie,2023-05-29,1,minuty,30000
Supermemo angielski,2023-05-30,1,,39000
Tabletki,2023-05-30,0,,2
Supermemo angielski,2023-06-01,1,,39000
Supermemo angielski,2023-05-31,1,,10000
Tabletki,2023-06-01,0,,0
Tabletki,2023-06-02,0,,0
Tabletki,2023-06-03,0,,2
Tabletki,2023-06-04,0,,2
Seks,2023-06-02,0,,2
Supermemo angielski,2023-06-05,1,,43000
Tabletki,2023-06-05,0,,2
Seks,2023-06-06,0,,2
Tabletki,2023-06-06,0,,2
Supermemo angielski,2023-06-06,1,,74000
Supermemo angielski,2023-06-07,1,,10000
Tabletki,2023-06-07,0,,2
Czytanie,2023-06-07,1,minuty,15000
Data Science,2023-06-07,1,minuty,15000
Supermemo angielski,2023-06-08,1,,37000
Tabletki,2023-06-09,0,,0
Supermemo angielski,2023-06-09,1,,21000
Granie,2023-06-08,1,minuty,58000
Granie,2023-06-07,1,minuty,51000
Granie,2023-06-06,1,minuty,17000
Granie,2023-06-05,1,minuty,54000
Granie,2023-06-04,1,minuty,37000
Granie,2023-06-03,1,minuty,39000
Granie,2023-06-02,1,minuty,14000
Granie,2023-06-01,1,minuty,33000
Granie,2023-05-31,1,minuty,21000
Granie,2023-05-30,1,minuty,34000
Granie,2023-05-29,1,minuty,20000
Granie,2023-05-28,1,minuty,128000
Granie,2023-05-27,1,minuty,75000
Granie,2023-05-26,1,minuty,0
Granie,2023-05-25,1,minuty,0
Granie,2023-05-24,1,minuty,20000
Granie,2023-05-21,1,minuty,39000
Granie,2023-05-20,1,minuty,4000
Granie,2023-05-19,1,minuty,11000
Granie,2023-05-18,1,minuty,8000
Granie,2023-05-17,1,minuty,35000
Granie,2023-05-16,1,minuty,12000
Granie,2023-05-15,1,minuty,13000
Granie,2023-06-09,1,minuty,36000
Supermemo angielski,2023-06-10,1,,20000
Data Science,2023-06-10,1,minuty,100000
Data Science,2023-06-11,1,minuty,40000
Supermemo angielski,2023-06-11,1,,56000
Tabletki,2023-06-12,0,,0
Granie,2023-06-12,1,minuty,120000
Granie,2023-06-11,1,minuty,85000
Data Science,2023-06-12,1,minuty,55000
Czytanie,2023-06-12,1,minuty,10000
Tabletki,2023-06-13,0,,2
Tabletki,2023-06-14,0,,2
Data Science,2023-06-14,1,minuty,15000
Tabletki,2023-06-15,0,,2
Data Science,2023-06-15,1,minuty,130000
Supermemo angielski,2023-06-15,1,,34000
Supermemo angielski,2023-06-16,1,,30000
Tabletki,2023-06-16,0,,2
Tabletki,2023-06-17,0,,0
Data Science,2023-06-16,1,minuty,180000
Czytanie,2023-06-17,1,minuty,25000
Supermemo angielski,2023-06-18,1,,38000
Tabletki,2023-06-18,0,,0
Tabletki,2023-06-19,0,,2
Czytanie,2023-06-18,1,minuty,15000
Supermemo angielski,2023-06-19,1,,27000
Czytanie,2023-06-19,1,minuty,22000
Supermemo angielski,2023-06-20,1,,26000
Tabletki,2023-06-20,0,,2
Czytanie,2023-06-20,1,minuty,27000
Supermemo angielski,2023-06-21,1,,26000
Tabletki,2023-06-21,0,,2
Data Science,2023-06-21,1,minuty,90000
Czytanie,2023-06-21,1,minuty,15000
Tabletki,2023-06-22,0,,2
Supermemo angielski,2023-06-22,1,,34000
Granie,2023-06-22,1,minuty,65000
Tabletki,2023-06-23,0,,2
Czytanie,2023-06-23,1,minuty,25000
Tabletki,2023-06-24,0,,2
Data Science,2023-06-24,1,minuty,170000
Tabletki,2023-06-25,0,,2
Tabletki,2023-06-26,0,,2
Supermemo angielski,2023-06-26,1,,48000
Czytanie,2023-06-26,1,minuty,20000
Data Science,2023-06-26,1,minuty,30000
Supermemo angielski,2023-06-27,1,,48000
Tabletki,2023-06-27,0,,2
Tabletki,2023-06-28,0,,2
Tabletki,2023-06-29,0,,2
Data Science,2023-06-28,1,minuty,90000
Czytanie,2023-06-29,1,minuty,15000
Data Science,2023-06-29,1,minuty,105000
Czytanie,2023-06-30,1,minuty,15000
Data Science,2023-06-30,1,minuty,15000
Supermemo angielski,2023-06-30,1,,44000
Tabletki,2023-06-30,0,,2
Tabletki,2023-07-01,0,,0
Data Science,2023-07-01,1,minuty,100000
Supermemo angielski,2023-07-02,1,,20000
Supermemo angielski,2023-07-03,1,,35000
Tabletki,2023-07-03,0,,2
Data Science,2023-07-03,1,minuty,110000
Czytanie,2023-07-03,1,minuty,45000
Tabletki,2023-07-04,0,,2
Data Science,2023-07-04,1,minuty,145000
Czytanie,2023-07-04,1,minuty,65000
Tabletki,2023-07-05,0,,2
Data Science,2023-07-05,1,minuty,50000
Supermemo angielski,2023-07-05,1,,53000
Czytanie,2023-07-05,1,minuty,60000
Supermemo angielski,2023-07-06,1,,7000
Tabletki,2023-07-06,0,,2
Data Science,2023-07-06,1,minuty,60000
Supermemo angielski,2023-07-07,1,,33000
Czytanie,2023-07-07,1,minuty,30000
Tabletki,2023-07-07,0,,2
Data Science,2023-07-07,1,minuty,120000
Tabletki,2023-07-08,0,,2
Data Science,2023-07-08,1,minuty,220000
Czytanie,2023-07-09,1,minuty,35000
Data Science,2023-07-09,1,minuty,10000
Czytanie,2023-07-10,1,minuty,40000
Data Science,2023-07-10,1,minuty,65000
Supermemo angielski,2023-07-11,1,,37000
Tabletki,2023-07-11,0,,2
Tabletki,2023-07-10,0,,2
Tabletki,2023-07-09,0,,2
Data Science,2023-07-11,1,minuty,90000
Czytanie,2023-07-11,1,minuty,45000
Tabletki,2023-07-12,0,,2
Data Science,2023-07-12,1,minuty,104000
Czytanie,2023-07-12,1,minuty,84000
Supermemo angielski,2023-07-12,1,,31000
Czytanie,2023-07-13,1,minuty,15000
Data Science,2023-07-13,1,minuty,15000
Tabletki,2023-07-13,0,,2
Granie,2023-07-14,1,minuty,35000
Data Science,2023-07-14,1,minuty,43000
Seks,2023-07-14,0,,2
Granie,2023-07-15,1,minuty,10000
Data Science,2023-07-16,1,minuty,40000
Data Science,2023-07-17,1,minuty,52000
Czytanie,2023-07-17,1,minuty,22000
Supermemo angielski,2023-07-18,1,,40000
Czytanie,2023-07-18,1,minuty,26000
Tabletki,2023-07-18,0,,2
Granie,2023-07-18,1,minuty,30000
Supermemo angielski,2023-07-19,1,,31000
Tabletki,2023-07-19,0,,2
Czytanie,2023-07-19,1,minuty,30000
Data Science,2023-07-19,1,minuty,45000
Czytanie,2023-07-20,1,minuty,40000
Data Science,2023-07-20,1,minuty,40000
Tabletki,2023-07-20,0,,2
Tabletki,2023-07-21,0,,0
Data Science,2023-07-21,1,minuty,45000
Czytanie,2023-07-21,1,minuty,45000
Supermemo angielski,2023-07-22,1,,16000
Supermemo angielski,2023-07-21,1,,40000
Supermemo angielski,2023-07-23,1,,24000
Tabletki,2023-07-23,0,,0
Czytanie,2023-07-23,1,minuty,52000
Data Science,2023-07-23,1,minuty,52000
Tabletki,2023-07-24,0,,2
Supermemo angielski,2023-07-24,1,,24000
Czytanie,2023-07-25,1,minuty,15000
Data Science,2023-07-25,1,minuty,48000
Data Science,2023-07-26,1,minuty,24000
Granie,2023-07-26,1,minuty,70000
Tabletki,2023-07-26,0,,2
Granie,2023-07-27,1,minuty,100000
Tabletki,2023-07-28,0,,2
Supermemo angielski,2023-07-28,1,,60000
Tabletki,2023-07-29,0,,2
Granie,2023-07-29,1,minuty,180000
Tabletki,2023-07-30,0,,2
Granie,2023-07-30,1,minuty,180000
Seks,2023-07-30,0,,2
Supermemo angielski,2023-07-31,1,,53000
Tabletki,2023-07-31,0,,2
Granie,2023-07-31,1,minuty,150000
Tabletki,2023-08-01,0,,2
Granie,2023-08-01,1,minuty,180000
Data Science,2023-08-01,1,minuty,5000
Czytanie,2023-08-01,1,minuty,5000
Supermemo angielski,2023-08-02,1,,41000
Tabletki,2023-08-02,0,,2
Granie,2023-08-02,1,minuty,120000
Granie,2023-08-03,1,minuty,120000
Granie,2023-08-04,1,minuty,180000
Granie,2023-08-05,1,minuty,300000
Granie,2023-08-06,1,minuty,430000
Supermemo angielski,2023-08-07,1,,38000
Data Science,2023-08-07,1,minuty,45000
Tabletki,2023-08-10,0,,2
Data Science,2023-08-10,1,minuty,120000
Czytanie,2023-08-10,1,minuty,30000
Czytanie,2023-08-11,1,minuty,30000
Tabletki,2023-08-13,0,,0
Czytanie,2023-08-12,1,minuty,15000
Czytanie,2023-08-13,1,minuty,15000
Czytanie,2023-08-14,1,minuty,15000
Czytanie,2023-08-15,1,minuty,25000
Tabletki,2023-08-15,0,,0
Seks,2023-08-12,0,,2
Tabletki,2023-08-16,0,,0
Granie,2023-08-16,1,minuty,29000
Granie,2023-08-15,1,minuty,81000
Granie,2023-08-14,1,minuty,35000
Granie,2023-08-13,1,minuty,91000
Granie,2023-08-12,1,minuty,63000
Granie,2023-08-11,1,minuty,59000
Granie,2023-08-10,1,minuty,145000
Granie,2023-08-09,1,minuty,29000
Granie,2023-08-08,1,minuty,82000
Granie,2023-08-07,1,minuty,37000
Czytanie,2023-08-16,1,minuty,45000
Data Science,2023-08-16,1,minuty,0
Granie,2023-08-17,1,minuty,90000
Data Science,2023-08-17,1,minuty,67000
Czytanie,2023-08-17,1,minuty,12000
Czytanie,2023-08-18,1,minuty,20000
Tabletki,2023-08-20,0,,0
Czytanie,2023-08-19,1,minuty,330000
Czytanie,2023-08-20,1,minuty,300000
Czytanie,2023-08-21,1,minuty,45000
Granie,2023-08-22,1,minuty,90000
Czytanie,2023-08-23,1,minuty,25000
Granie,2023-08-23,1,minuty,120000
Granie,2023-08-24,1,minuty,30000
Tabletki,2023-08-25,0,,2
Tabletki,2023-08-26,0,,2
Czytanie,2023-08-26,1,minuty,30000
Tabletki,2023-08-27,0,,0
Czytanie,2023-08-30,1,minuty,40000
Data Science,2023-08-30,1,minuty,30000
Czytanie,2023-08-31,1,minuty,60000
Czytanie,2023-09-02,1,minuty,30000
Czytanie,2023-09-03,1,minuty,65000
Data Science,2023-09-03,1,minuty,50000
Granie,2023-09-06,1,minuty,70000
Tabletki,2023-09-08,0,,0
Granie,2023-09-08,1,minuty,150000
Granie,2023-09-07,1,minuty,360000
Tabletki,2023-09-09,0,,0
Granie,2023-09-09,1,minuty,90000
Czytanie,2023-09-09,1,minuty,64000
Data Science,2023-09-09,1,minuty,64000
Czytanie,2023-09-10,1,minuty,17000
Tabletki,2023-09-10,0,,0
Seks,2023-09-10,0,,2
Tabletki,2023-09-11,0,,0
Czytanie,2023-09-11,1,minuty,25000
Data Science,2023-09-11,1,minuty,30000
Czytanie,2023-09-12,1,minuty,45000
Data Science,2023-09-12,1,minuty,180000
Data Science,2023-09-14,1,minuty,90000
Tabletki,2023-09-14,0,,0
Granie,2023-09-16,1,minuty,180000
Granie,2023-09-17,1,minuty,240000
Czytanie,2023-09-19,1,minuty,30000
Tabletki,2023-09-19,0,,2
Tabletki,2023-09-21,0,,2
Seks,2023-09-22,0,,2
Granie,2023-09-23,1,minuty,248000
Granie,2023-09-22,1,minuty,180000
Granie,2023-09-24,1,minuty,300000
Czytanie,2023-09-25,1,minuty,90000
Tabletki,2023-09-26,0,,2
Czytanie,2023-09-27,1,minuty,30000
Data Science,2023-09-27,1,minuty,6000
Tabletki,2023-09-27,0,,2
Tabletki,2023-09-28,0,,2
Data Science,2023-09-28,1,minuty,35000
Data Science,2023-09-29,1,minuty,23000
Czytanie,2023-09-29,1,minuty,10000
Tabletki,2023-09-29,0,,2
Seks,2023-09-30,0,,2
Data Science,2023-09-30,1,minuty,30000
Czytanie,2023-10-01,1,minuty,20000
Data Science,2023-10-01,1,minuty,30000
Data Science,2023-10-02,1,minuty,60000
Czytanie,2023-10-02,1,minuty,110000
Granie,2023-10-03,1,minuty,20000
Granie,2023-10-02,1,minuty,80000
Data Science,2023-10-05,1,minuty,60000
Granie,2023-10-06,1,minuty,180000
Granie,2023-10-05,1,minuty,180000
Granie,2023-10-07,1,minuty,115000
Tabletki,2023-10-08,0,,2
Granie,2023-10-08,1,minuty,150000
Czytanie,2023-10-08,1,minuty,15000
Data Science,2023-10-08,1,minuty,15000
Granie,2023-10-10,1,minuty,30000
Granie,2023-10-09,1,minuty,60000
Tabletki,2023-10-12,0,,0
Granie,2023-10-13,1,minuty,300000
Granie,2023-10-12,1,minuty,240000
Granie,2023-10-15,1,minuty,180000
Granie,2023-10-14,1,minuty,120000
Granie,2023-10-19,1,minuty,180000
Granie,2023-10-18,1,minuty,60000
Tabletki,2023-10-20,0,,0
Seks,2023-10-21,0,,2
Granie,2023-10-21,1,minuty,120000
Seks,2023-10-22,0,,2
Basen,2023-10-19,0,,2
Basen,2023-10-17,0,,2
Basen,2023-10-11,0,,2
Granie,2023-10-22,1,minuty,210000
Tabletki,2023-10-23,0,,2
Basen,2023-10-24,0,,2
Data Science,2023-10-24,1,minuty,30000
Czytanie,2023-10-24,1,minuty,60000
Data Science,2023-10-25,1,minuty,45000
Czytanie,2023-10-25,1,minuty,85000
